nom;code_postal;longitude;latitude
st-etienne-sur-suippe;51110;779897;6920610
st-eulien;52100;838397;6843852
ste-gemme;51700;748882;6894676
st-germain-la-ville;51240;806338;6865418
st-gibrien;51510;795173;6875233
st-gilles;51170;749488;6909142
st-hilaire-au-temple;51400;800874;6884228
st-hilaire-le-grand;51600;807204;6897691
st-hilaire-le-petit;51490;800447;6908695
st-imoges;51160;770838;6889343
st-jean-devant-possesse;51330;832001;6865946
st-jean-sur-moivre;51240;815826;6867825
st-jean-sur-tourbe;51600;822611;6893549
st-just-sauvage;51260;757567;6828036
st-léonard;51500;780145;6902813
st-loup;51120;760311;6848076
st-lumier-en-champagne;51300;819720;6856782
st-lumier-la-populeuse;51340;832382;6849272
st-mard-sur-auve;51800;826503;6882508
st-mard-lès-rouffy;51130;782028;6872808
st-mard-sur-le-mont;51330;835563;6870478
ste-marie-à-py;51600;809265;6904405
st-martin-aux-champs;51240;808663;6858788
st-martin-l'heureux;51490;801942;6906496
st-martin-sur-le-pré;51520;797351;6876382
st-masmes;51490;792351;6914122
st-memmie;51470;801069;6873109
ste-menehould;51800;838798;6888353
st-pierre;51510;791548;6872950
st-quentin-les-marais;51300;821235;6854589
st-quentin-le-verger;51120;755279;6835796
st-quentin-sur-coole;51240;797594;6861928
st-remy-sous-broyes;51120;757402;6844711
st-remy-sur-bussy;51600;815492;6884502
st-saturnin;51260;766334;6835912
st-souplet-sur-py;51600;807080;6904364
st-thierry;51220;770564;6911587
st-thomas-en-argonne;51800;836344;6899420
st-utin;51290;810701;6828803
st-vrain;51340;832458;6845938
sapignicourt;52100;834057;6840414
sarcy;51170;759768;6900341
saron-sur-aube;51260;753856;6830224
sarry;51520;802592;6869799
saudoy;51120;753007;6842446
savigny-sur-ardres;51170;756820;6903648
scrupt;51340;830936;6848127
selles;51490;793114;6911909
sept-saulx;51400;791196;6895191
sermaize-les-bains;51250;841070;6855038
sermiers;51500;771499;6894913
servon-melzicourt;51800;834782;6903834
serzy-et-prin;51170;756070;6905865
sézanne;51120;752966;6846893
sillery;51500;782362;6900620
sogny-aux-moulins;51520;802632;6867576
sogny-en-l'angle;51340;832154;6859276
soilly;51700;745304;6885749
soizy-aux-bois;51120;753599;6858018
somme-bionne;51800;826333;6890292
sommepy-tahure;51600;812863;6906700
sommesous;51320;788259;6848434
somme-suippe;51600;815336;6892286
somme-tourbe;51600;821952;6890197
somme-vesle;51460;815648;6876719
somme-yèvre;51330;829627;6873679
sompuis;51320;801593;6843092
somsois;51290;810595;6834361
songy;51240;810173;6856593
souain-perthes-lès-hurlus;51600;811557;6898887
soudron;51320;788056;6861775
soulanges;51300;812419;6854412
soulières;51130;768179;6867067
suippes;51600;811665;6893326
suizy-le-franc;51270;753466;6872473
taissy;51500;780145;6902813
talus-st-prix;51270;755057;6859144
tauxières-mutry;51150;780362;6887243
thaas;51230;764823;6839230
thibie;51510;789386;6870692
thiéblemont-farémont;51300;827356;6843599
thil;51220;770537;6913812
thillois;51370;769177;6906008
le thoult-trosnay;51210;749899;6861321
tilloy-et-bellay;51460;818529;6879002
tinqueux;51430;771361;6906035
togny-aux-boeufs;51240;806399;6862083
toulon-la-montagne;51130;764575;6861466
tours-sur-marne;51150;781870;6883927
tramery;51170;758288;6902550
trécon;51130;779220;6863872
tréfols;51210;736740;6853439
trépail;51380;786173;6889552
treslon;51140;759734;6903677
trigny;51140;765472;6911527
trois-puits;51500;775074;6900520
troissy;51700;752601;6886923
unchair;51170;754582;6909188
vadenay;51400;802297;6886478
valmy;51800;829303;6888133
vanault-le-châtel;51330;826893;6864720
vanault-les-dames;51340;829877;6862562
vandeuil;51140;756765;6909210
vassimont-et-chapelaine;51320;784517;6852826
vatry;51320;791777;6858497
vauchamps;51210;745470;6864620
vauciennes;51480;764327;6883705
vauclerc;51300;821375;6847920
vaudemanges;51380;789128;6887372
vaudesincourt;51600;802001;6903159
vavray-le-grand;51300;826329;6856922
vavray-le-petit;51300;826329;6856922
vélye;51130;782138;6865024
ventelay;51140;758164;6914786
venteuil;51480;760637;6887002
verdon;51210;745409;6872404
vernancourt;51330;834227;6864885
verneuil;51700;748930;6889115
vertus;51130;773310;6867130
verzenay;51360;783869;6897304
verzy;51380;785360;6895101
vésigneul-sur-marne;51240;806358;6864306
la veuve;51520;796526;6881929
le vézier;51210;734522;6855649
le vieil-dampierre;51330;837602;6877200
vienne-la-ville;51800;834912;6898274
vienne-le-château;51800;837073;6899438
ville-dommange;51390;767786;6900429
ville-en-selve;51500;778840;6891671
ville-en-tardenois;51170;758333;6898101
villeneuve-la-lionne;51310;733072;6852305
villers-allerand;51500;774388;6897174
villers-aux-bois;51130;768139;6870403
villers-aux-noeuds;51500;771458;6898249
villers-en-argonne;51800;841153;6881736
villers-franqueux;51220;767615;6914890
villers-le-château;51510;793013;6872974
villers-le-sec;51250;835824;6859361
villers-marmery;51380;787583;6892910
villers-sous-châtillon;51700;758423;6889204
villeseneux;51130;784419;6859497
la ville-sous-orbais;51270;749784;6874664
ville-sur-tourbe;51800;829783;6899269
villevenard;51270;758727;6859180
villiers-aux-corneilles;51260;750158;6831303
vinay;51200;765827;6880386
vincelles;51700;747469;6889103
vindey;51120;752987;6844669
virginy;51800;829079;6898140
vitry-en-perthois;51300;819100;6851209
vitry-la-ville;51240;807908;6859886
vitry-le-françois;51300;816204;6848926
voilemont;51800;831571;6884847
voipreux;51130;775509;6867158
vouarces;51260;766385;6831465
vouciennes;51240;806399;6862083
vouillers;51340;834716;6843765
vouzy;51130;780610;6869451
vraux;51150;789963;6880711
vrigny;51390;767018;6903758
vroil;51330;840881;6862819
wargemoulin-hurlus;51800;824023;6895804
warmeriville;51110;788664;6917401
witry-lès-reims;51420;781476;6911732
magenta;51200;770906;6883782
port à binson;51700;756254;6886958
ageville;52340;874839;6782560
aigremont;52400;902739;6772338
aillianville;52700;883705;6808406
aingoulaincourt;52230;868573;6819070
aizanville;52120;841420;6779437
allichamps;52130;838688;6831626
ambonville;52110;849724;6804101
andilly-en-bassigny;52360;888192;6760737
anglus;52220;828038;6812481
annéville-la-prairie;52310;854522;6790884
annonville;52230;868058;6811271
anrosey;52500;899728;6751110
aprey;52250;867012;6743425
arbigny-sous-varennes;52500;895841;6755427
arbot;52160;851060;6751888
arc-en-barrois;52210;849283;6762958
argentolles;52330;839534;6796067
arnancourt;52110;842232;6807250
arnoncourt-sur-apance;52400;901325;6770066
attancourt;52130;842484;6827270
aubepierre-sur-aube;52210;843394;6759477
auberive;52160;853505;6744171
audeloncourt;52240;887483;6782950
augeville;52270;871791;6810267
aujeurres;52190;863391;6738878
aulnoy-sur-aube;52160;851865;6749686
autigny-le-grand;52300;857426;6820982
autigny-le-petit;52300;857396;6822094
autreville-sur-la-renne;52120;846573;6781787
avrainville;52130;851341;6827493
avrecourt;52140;888760;6766314
bailly-aux-forges;52130;841908;6820584
baissey;52250;868572;6741247
balesmes-sur-marne;52200;878075;6749306
bannes;52360;879301;6758236
bassoncourt;52240;891382;6777517
baudrecourt;52110;844317;6812860
bay-sur-aube;52160;854886;6748653
beaucharmoy;52400;899164;6767768
beauchemin;52260;868097;6757906
belmont;52500;891149;6738598
bettancourt-la-ferrée;52100;845104;6840679
bettoncourt-le-haut;52230;870278;6811335
beurville;52110;835644;6803758
bienville;52410;851226;6831938
biernes;52330;842449;6798361
biesles;52340;871249;6778007
bize;52500;896737;6751010
blaise;52330;846130;6799563
blaisy;52330;848636;6788509
blancheville;52700;868569;6793495
blécourt;52300;853995;6810883
blessonville;52120;848946;6776288
blumeray;52110;836996;6809348
bologne;52310;858235;6790983
bonnecourt;52360;884355;6763951
bourbonne-les-bains;52400;905245;6764642
bourdons-sur-rognon;52700;874674;6788114
bourg;52200;873652;6746951
bourg-ste-marie;52150;889499;6789686
bourmont;52150;891655;6791980
bouzancourt;52110;844537;6803971
brachay;52110;850294;6810787
brainville-sur-meuse;52150;891727;6789759
braucourt;52290;834365;6827077
braux-le-châtel;52120;845141;6779528
brennes;52200;870659;6746864
bressoncourt;52230;873814;6816999
brethenay;52000;858385;6785429
breuil-sur-marne;52170;856597;6824296
briaucourt;52700;861887;6793307
bricon;52120;846684;6777343
broncourt;52500;899953;6744448
brottes;52000;858595;6777652
brousseval;52130;845575;6821787
brouthières;52230;872433;6813622
buchey;52330;839482;6798289
bugnières;52210;856746;6763152
busson;52700;875626;6805933
buxières-lès-clefmont;52240;883833;6780611
buxières-lès-froncles;52320;859418;6802134
buxières-lès-villiers;52000;851094;6779678
ceffonds;52220;830824;6820325
celles-en-bassigny;52360;890431;6760809
celsoy;52600;885380;6755089
chalancey;52160;861294;6733264
chalindrey;52600;881883;6747199
chalvraines;52700;884124;6795075
chamarandes;52000;860084;6777693
chambroncourt;52700;877781;6808222
chameroy;52210;858596;6749863
chamouilley;52410;851139;6835272
champcourt;52330;844647;6799526
champigny-lès-langres;52200;875566;6758124
champigny-sous-varennes;52400;898083;6755502
chancenay;52100;845784;6842920
changey;52360;877706;6761523
chanoy;52260;870274;6760192
chantraines;52700;867084;6793452
charmes-en-l'angle;52110;848101;6809619
charmes-la-grande;52110;846593;6810693
charmoilles;52260;876893;6763722
chassigny;52190;878410;6738201
châteauvillain;52120;843097;6771697
chatenay-mâcheron;52200;879469;6752683
chatenay-vaudin;52360;883207;6752798
chatoillenot;52190;868794;6733473
chaudenay;52600;887015;6750694
chauffourt;52140;881302;6766079
chaumont;52000;858475;6782096
chaumont-la-ville;52150;897039;6786599
chevillon;52170;857246;6827650
chézeaux;52400;898046;6756613
choiseul;52240;891382;6777517
cirey-lès-mareilles;52700;869376;6791295
cirey-sur-blaise;52110;843027;6805046
cirfontaines-en-azois;52370;839135;6781606
cirfontaines-en-ornois;52230;875965;6819288
clefmont;52240;887554;6780729
clinchamp;52700;882001;6791673
cohons;52600;875963;6744797
coiffy-le-bas;52400;900136;6761130
coiffy-le-haut;52400;901705;6758960
colmier-le-bas;52160;846046;6742870
colmier-le-haut;52160;847516;6744018
colombey-lès-choiseul;52240;895849;6777664
colombey-les-deux-eglises;52330;839614;6792734
condes;52000;859872;6785469
consigny;52700;879875;6788272
corgirnon;52500;887121;6747363
corlée;52200;877293;6750394
coublanc;52500;885224;6736187
coupray;52210;844005;6765050
courcelles-en-montagne;52200;866075;6750068
courcelles-sur-aujon;52210;856894;6757598
courcelles-sur-blaise;52110;842783;6815046
courcelles-val-d'esnoms;52190;867231;6735651
cour-l'evêque;52210;847735;6765142
créancey;52120;840143;6770514
crenay;52000;861756;6771068
culmont;52600;881815;6749420
curel;52300;857336;6824316
curmont;52330;844674;6798415
cusey;52190;876459;6728139
cuves;52240;880857;6780519
daillancourt;52110;844592;6801749
daillecourt;52240;886136;6778460
dammartin-sur-meuse;52140;891708;6767521
dampierre;52360;879132;6763790
damrémont;52400;897785;6764386
dancevoir;52210;839661;6759387
dardenay;52190;876393;6730360
darmannes;52700;865013;6787835
dinteville;52120;834155;6771486
dommarien;52190;876294;6733691
dommartin-le-franc;52110;845714;6816230
dommartin-le-st-père;52110;842097;6812806
doncourt-sur-meuse;52150;891093;6786402
donjeux;52300;859206;6809911
donnemarie;52800;878727;6777118
doulevant-le-château;52110;842151;6810583
doulevant-le-petit;52130;844180;6818416
droyes;52220;825531;6825768
echenay;52230;871465;6821378
ecot-la-combe;52700;876735;6793736
effincourt;52300;867675;6824604
enfonvelle;52400;914278;6762739
épinant;52140;882690;6769458
epizon;52230;873979;6811444
ériseul;52210;855458;6755337
esnouveaux;52340;876293;6783716
essey-les-eaux;52800;880284;6774942
essey-les-ponts;52120;840011;6776069
euffigneix;52000;851008;6783011
farincourt;52500;900966;6736700
faverolles;52260;865701;6763397
fays;52130;850037;6820788
ferrière-et-lafolie;52300;853936;6813106
flagey;52250;868477;6744578
flammerécourt;52110;851803;6809714
flornoy;52130;847679;6826287
fontaines-sur-marne;52170;854973;6829813
forcey;52700;874740;6785893
foulain;52800;865451;6772283
frampas;52220;835129;6825983
frécourt;52360;882863;6763904
fresnes-sur-apance;52400;911293;6762632
fresnoy-en-bassigny;52400;898976;6773321
froncles;52320;859418;6802134
fronville;52300;859116;6813244
genevrières;52500;894896;6738721
la genevroye;52320;852063;6799714
genrupt;52400;905361;6761310
germaines;52160;851951;6746353
germainvilliers;52150;897151;6783267
germay;52230;873847;6815888
germisay;52230;873913;6813666
giey-sur-aujon;52210;854653;6757539
gillancourt;52330;848664;6787398
gillaumé;52230;872204;6821400
gilley;52500;897292;6734353
gonaincourt;52150;893067;6794251
gourzon;52170;853497;6829774
graffigny-chemin;52150;895478;6788771
grandchamp;52600;883621;6739472
grenant;52500;887402;6738479
guindrecourt-aux-ormes;52300;850094;6818565
guindrecourt-sur-blaise;52330;846074;6801785
guyonvelle;52400;903390;6753459
hâcourt;52150;891020;6788624
hallignicourt;52100;837740;6840500
harméville;52230;873747;6819221
harréville-les-chanteurs;52150;895108;6799878
heuilley-cotton;52600;877494;6743731
heuilley-le-grand;52600;879807;6741578
huilliécourt;52150;889534;6788576
humbécourt;52290;840136;6832773
humberville;52700;876534;6800401
illoud;52150;890840;6794178
is-en-bassigny;52140;882587;6772790
isômes;52190;872641;6730249
joinville;52300;857486;6818760
jonchery;52000;854727;6783108
jorquenay;52200;873326;6758058
juzennecourt;52330;847150;6788471
lachapelle-en-blaisy;52330;846352;6790675
lafauche;52700;885362;6802898
laferté-sur-amance;52500;901971;6751187
laferté-sur-aube;52120;832489;6779229
laharmand;52000;854610;6787551
lamancine;52310;857433;6793185
lamargelle-aux-bois;52160;853736;6735285
lamothe-en-blaisy;52330;844784;6793971
landéville;52270;868830;6810181
laneuvelle;52400;899390;6761105
laneuville-à-rémy;52220;838926;6821624
laneuville-au-pont;52100;837792;6838277
langres;52200;874171;6754748
lannes;52260;873228;6761390
lanques-sur-rognon;52800;876460;6778162
lanty-sur-aube;52120;831945;6770325
lavernoy;52140;891924;6760857
laville-aux-bois;52000;865976;6780080
lavilleneuve;52140;887802;6772954
lavilleneuve-au-roi;52330;843462;6787268
lavilleneuve-aux-fresnes;52330;837386;6792681
lecey;52360;881644;6754973
lécourt;52140;891563;6771963
leffonds;52210;861908;6765514
lénizeul;52240;889965;6775247
leuchey;52190;866388;6738962
leurville;52700;876367;6805956
levécourt;52150;891165;6784181
lezéville;52230;876032;6817066
liffol-le-petit;52700;887586;6802969
les loges;52500;887191;6745142
longchamp;52240;880755;6783851
longeville-sur-la-laines;52220;824220;6817957
louvemont;52130;840216;6829439
louvières;52800;869921;6772410
louze;52220;827225;6815798
luzy-sur-marne;52000;862409;6774421
maâtz;52500;883724;6736140
maconcourt;52300;866578;6811228
maisoncelles;52240;888191;6784085
maizières;52300;852905;6824198
maizières-sur-amance;52500;895989;6750985
malaincourt-sur-meuse;52150;893323;6786475
mandres-la-côte;52800;873515;6776962
manois;52700;875793;6800379
marac;52260;864301;6760023
maranville;52370;839108;6782717
marault;52310;856066;6788702
marbéville;52320;849838;6799657
marcilly-en-bassigny;52360;888263;6758516
mardor;52200;864425;6755580
mareilles;52700;868697;6789051
marmesse;52120;843043;6773919
marnay-sur-marne;52800;866290;6768971
maulain;52140;892308;6771988
melay;52400;909251;6756999
mennouveaux;52240;880113;6780496
merrey;52240;893688;6775368
mertrud;52110;839085;6814957
meures;52310;853779;6790865
meuvy;52240;889857;6778579
millières;52240;880011;6783828
mirbel;52320;852063;6799714
moëslains;52100;840029;6837219
montcharvot;52400;903945;6759037
montesson;52500;899765;6750000
montheries;52330;842719;6787250
montier-en-der;52220;830799;6821437
montlandon;52600;885450;6752868
montot-sur-rognon;52700;869119;6800182
montreuil-sur-blaise;52130;845575;6821787
